Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",YfvDPbb5H85,LShHANqPke4,,2000-01-01 09:50:00 UTC,2016-07-28,i3ZgvUSffF,2016-07-28,i3ZgvUSffF,2016-07-28T00:00:00Z,1,4,1470416923996.jpg,2,,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",m6KCw7ZxQ47,mq53NdaJZb5,,2000-01-01 11:12:00 UTC,2015-10-20,i3ZgvUSffF,2015-10-22,73SJ6W4Wnt9,2015-10-22T00:00:00Z,1,3,1463381762359.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",eSXVTUZDKD3,kHjHeEHQXc5,,2000-01-01 09:39:00 UTC,2016-07-21,i3ZgvUSffF,2016-07-21,i3ZgvUSffF,2016-07-21T00:00:00Z,1,4,1470244837757.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",x7bE3Pdy8h5,4YcQSUoQsSB,,2000-01-01 10:10:00 UTC,2016-07-23,i3ZgvUSffF,2016-07-23,i3ZgvUSffF,2016-07-23T00:00:00Z,1,4,1470372402533.jpg,2,,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",oSahYBywkW2,684iET2Ej93,,2000-01-01 11:30:00 UTC,2016-07-25,i3ZgvUSffF,2016-07-25,i3ZgvUSffF,2016-07-25T00:00:00Z,1,4,1470155319917.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",SS7UVs5jxa4,ntPMmN1xLq,,2000-01-01 10:17:00 UTC,2016-07-28,i3ZgvUSffF,2016-07-28,i3ZgvUSffF,2016-07-28T00:00:00Z,1,4,1470165349984.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",MsBreaQuEcA,hRJbXzM5Eu3,,2000-01-01 09:10:00 UTC,2016-01-15,i3ZgvUSffF,2016-05-16,73SJ6W4Wnt9,2016-01-15T00:00:00Z,1,3,1463406941965.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",WuExMq5R6A9,DAifRrMLda7,,2000-01-01 10:05:00 UTC,2016-05-19,i3ZgvUSffF,2016-05-19,i3ZgvUSffF,2016-05-19T00:00:00Z,1,4,1464868897037.jpg,2,,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,23,"L01",2AzeKX3Xdj9,T63XiLhmej2,,2000-01-01 09:45:00 UTC,2015-12-11,fcQUgfywhz3,2015-12-11,i3ZgvUSffF,2015-12-11T00:00:00Z,1,3,1450084702098.jpg,2,,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",XXFzjtd2A8,8C1NSLYw2NA,,2000-01-01 11:17:00 UTC,2015-10-23,i3ZgvUSffF,2015-10-23,73SJ6W4Wnt9,2016-10-15T00:00:00Z,1,4,1463296041365.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",YR25C1AKLBA,xa23FnWv2eB,,2000-01-01 14:10:00 UTC,2016-02-09,i3ZgvUSffF,2016-05-15,73SJ6W4Wnt9,2016-05-15T00:00:00Z,1,3,1463314811322.jpg,2,,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",nUikVE2njA5,6M25Du4n3w8,,2000-01-01 10:53:00 UTC,2016-02-02,i3ZgvUSffF,2016-02-02,i3ZgvUSffF,2016-02-02T00:00:00Z,1,3,,2,,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",1m6QKguDbp4,ZVxqrYcB1S,,2000-01-01 09:10:00 UTC,2016-07-14,i3ZgvUSffF,2016-07-14,i3ZgvUSffF,2016-07-14T00:00:00Z,1,4,1470149122796.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",VDYfVRu3Q44,zRGx42cLwd5,,2000-01-01 11:38:00 UTC,2016-05-18,i3ZgvUSffF,2016-05-18,i3ZgvUSffF,2016-05-18T00:00:00Z,1,4,1464860914874.jpg,2,,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",JM2DWViH8L8,8p1PcaTVc12,,2000-01-01 10:55:00 UTC,2016-01-29,i3ZgvUSffF,2016-01-29,i3ZgvUSffF,2016-01-29T00:00:00Z,1,3,1454062888999.jpg,1,9,,,
