Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Crop ID,Crop name,ag4a_01,ag4a_02,ag4a_04,ag4a_05,ag4a_05_other,ag4a_vs_5a,ag4a_vs_5a_day,ag4a_vs_5a_month,ag4a_vs_5a_year,ag4a_06,ag4a_08,ag4a_15,ag4a_15_unit,ag4a_16,ag4a_19,ag4a_21,ag4a_23
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",mzUJUxpe7c4,2015-08-11T00:00:00Z,M2,long_rainy,42,Sesame/Simsim,1,,2,,,2014-02-07,7.0,2.0,2014.0,1,1.2,150.0,1,330000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ckvwCyqWX59,2015-08-05T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-12-24,24.0,12.0,2013.0,1,0.1,120.0,1,30000.0,1,9500.0,2
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",j5dyUZUjo25,2014-08-12T00:00:00Z,M2,long_rainy,11,Maize,1,,1,2,,2012-12-12,12.0,12.0,2012.0,1,3.6,300.0,,105000.0,1,10000.0,2
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KyapRja3Pi6,2014-12-28T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-12-20,20.0,12.0,2013.0,1,1.5,640.0,,80000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2013-11-17,17.0,11.0,2013.0,1,5.9,3000.0,,500000.0,1,30000.0,2
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",tQBVYhTSUx5,2014-10-06T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-07,7.0,1.0,2014.0,1,0.9,1800.0,,500000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",yku5wXeXnu9,2015-08-08T00:00:00Z,M1,short_rainy,11,Maize,1,,1,1,,2014-12-08,8.0,12.0,2014.0,1,0.3,0.0,1,0.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",nD93MDvRgs2,2015-08-05T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-12-09,9.0,12.0,2013.0,1,1.0,200.0,1,58600.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",PuLRmEWBe78,2014-10-07T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-05,5.0,1.0,2014.0,1,4.1,14400.0,,5200000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,M2,long_rainy,11,Maize,1,,1,1,,2013-11-10,10.0,11.0,2013.0,1,2.9,2400.0,,600000.0,1,800000.0,2
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",zddQBRJke87,2014-08-11T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2013-01-16,16.0,1.0,2013.0,1,3.2,200.0,,80000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",6vK31iR7nAA,2015-09-09T00:00:00Z,M1,long_rainy,12,Paddy,1,,1,1,,2014-01-03,3.0,1.0,2014.0,1,1.1,200.0,1,80000.0,2,,
