Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,fruit,M1,Bumasumba,71a,Banana Food,20,1,200.0,1,300000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,permanent,M3,Bunandutu south,21,Cassava,50,1,500.0,1,175000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,permanent,M1,Bumasumba,54,Coffee,80,1,60.0,1,90000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",ZHkM7aJSPR8,2016-01-26T00:00:00Z,permanent,M3,Potolakiyo,34,Pigeon pea,120,1,20.0,1,28000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LAqtBPvPxy,2015-10-07T00:00:00Z,fruit,M1,Home garden,72,Avocado,2,1,120.0,1,16500.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uMco3gkx1Z8,2016-02-08T00:00:00Z,fruit,M2,Pologudo,71a,Banana Food,200,1,15.0,1,15000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,fruit,M3,Wanakasala,71a,Banana Food,30,1,110.0,1,176000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,permanent,M1,Home garden,21,Cassava,175,1,210.0,1,170000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vbnCBWJgn15,2016-07-18T00:00:00Z,fruit,M1,Oto,73,Mango,1,1,30.0,1,6000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,fruit,M2,Bunandutu main,71a,Banana Food,40,1,600.0,1,900000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,permanent,M2,Yoludio,21,Cassava,70,2,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",3WbmqA7gbk2,2016-07-13T00:00:00Z,fruit,M1,Abogwa,71a,Banana Food,39,1,50.0,1,50000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",1DKzT4xkSq9,2015-09-11T00:00:00Z,permanent,M1,Home garden,54,Coffee,70,1,150.0,1,300000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",ZHkM7aJSPR8,2016-01-26T00:00:00Z,permanent,M1,Potoingeot,21,Cassava,200,1,1000.0,1,1200000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Kq42xQGSvu4,2016-04-14T00:00:00Z,fruit,M5,Hefoyomuka,71a,Banana Food,12,1,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",s1YRqRa7dg5,2015-10-14T00:00:00Z,permanent,M1,Waaka,54,Coffee,200,1,300.0,1,300000.0
