"","Field.ID","Field.name","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag2a_vs_2b1","ag2a_vs_2b1_other","ag2a_vs_2b2_1","ag2a_vs_2c","ag2a_vs_2c_other","ag2a_vs_2d1","ag2a_04","ag2a_07","ag2a_08","ag2a_08_other","gps_coords","ag3a_02_1","ag3a_02_2","ag3a_02_2_1","ag2a_09","ag2a_vs_08a","ag2a_vs_8b","ag2a_vs_8c"
"443","M3","Nkruakyiri 3","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z",1,NA,"21","1",NA,"21",3,1,"","","rJqzB7woTt3",0.2,NA,NA,0.7,"",NA,NA
"444","M5","","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wbguRJt7c17","2014-09-02T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA
"445","M1","Gyankuboka","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","5xb8kqgFVh9","2015-04-28T00:00:00Z",1,NA,"11","4",NA,NA,2,1,"","","HTBV6hWtDU8",NA,5,1,3.1,"Atanga 1kn",NA,NA
"446","M2","Paaso 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z",1,NA,"11","1",NA,"11",3,1,"","","1vRg8jGeV22",1.6,20,1,2.2375,"",NA,NA
"447","M1","Yiripuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","vz6UQ8NGgEA","2015-02-09T00:00:00Z",1,NA,"11","4",NA,NA,5,1,"","","3wRggSjKBF9",0.003,2,1,3.5,"Idrisu1kn",NA,NA
"448","M2","Gaveligaduli 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z",1,NA,"43","4",NA,NA,5,2,"2","","",3,30,1,NA,"",NA,NA
"449","M2","Kuntenase 2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","FUT43hfKPu",NA,10,1,1.9,"",NA,NA
"450","M1","Gaveligaduli 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z",1,NA,"11","4",NA,NA,4,1,"","","a29BsKZENg5",3,30,1,20.0285,"",NA,NA
"451","M1","Anaafomo","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","eze6AQDVxQ4","2014-08-27T00:00:00Z",1,NA,"56","1",NA,"56",1,1,"","","jhZYm9BMBX7",NA,5,1,1.2633,"",NA,NA
"452","M3","Malefoa 2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z",1,NA,"44","1",NA,"44",6,2,"other","The farm was unkempt","",1.5,45,1,NA,"",NA,NA
"453","M4","Groundnut Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z",1,NA,"43","4",NA,NA,2,1,"","","mRUBDhqHjq7",NA,20,1,2.7,"Mbaah 4kn",NA,NA
"454","M4","Akwaduo","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z",1,NA,"71","1",NA,"71",1,1,"","","56PXbUm1wP5",0.2,7,1,3.8809,"",NA,NA
"455","M3","Kwayamu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Ta22RrxG4KB","2014-09-10T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","iaTqVahm4LB",NA,35,1,1.1,"L6E7H2",NA,NA
"456","M1","Ponkubre","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","vVmon4etMR7","2014-08-23T00:00:00Z",1,NA,"21","1",NA,"21",3,1,"","","ce32Q9cFpg9",NA,30,1,2.2,"",NA,NA
"457","M1","Rahamanpuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","13sx7zZ45L7","2015-02-22T00:00:00Z",1,NA,"11","4",NA,NA,3,1,"","","D8Zh3htYKp2",0.01,1,1,3.2,"Namangu1kn",NA,NA
"458","M4","Avazo","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z",1,NA,"45","1",NA,"45",8,2,"1","","",5,20,1,NA,"",NA,NA
"459","M1","Eshiaso 1","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WgmUQnWemm7","2014-08-24T00:00:00Z",1,NA,"56","1",NA,"56",2,1,"","","DzeRaQ8UWD4",2,NA,NA,3.6571,"Eshiaso 1",NA,NA
"460","M1","Kyerewere","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z",1,NA,"45","1",NA,"45",2,2,"1","","",2,30,1,NA,"",NA,NA
"461","M1","Baa","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z",1,NA,"12","4",NA,NA,1,2,"other","Was not available and refused to authorize someone to stand in for him","",NA,25,1,NA,"",NA,NA
"462","M1","Akwaduo","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","X4aAZpreBL7","2014-09-04T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","jfnCWypMzfA",NA,30,1,9.4007,"",NA,NA
"463","M3","Maize Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","56esinYPtWB","2014-10-03T00:00:00Z",1,NA,"11","1",NA,"11",3,2,"1","","",NA,2,2,NA,"",NA,NA
"464","M2","Nameyela 2","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z",1,NA,"11","4",NA,NA,14,2,"2","","",NA,35,1,NA,"",NA,NA
"465","M6","Boaman 2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z",1,NA,"71","1",NA,"71",0,2,"1","","",2,NA,NA,NA,"",NA,NA
"466","M1","Afidiase","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","vqK89X1n7z7","2014-09-10T00:00:00Z",1,NA,"11","1",NA,"21",1,1,"","","NgdHDLJ1AK8",NA,5,1,1.3,"",12,1
"467","M1","Samanpuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z",1,NA,"11","4",NA,NA,0,1,"","","xDa6LmaPYTA",0.001,1,1,0.2,"Banakpe 1kn",NA,NA
"468","M3","Beans Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z",1,NA,"31","1",NA,"31",1,1,"","","Sfdzqz65EG9",NA,20,1,2.6467,"",NA,NA
"469","M1","Yiripuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","87qeDKg8sj5","2015-02-09T00:00:00Z",1,NA,"11","4",NA,NA,4,1,"","","TD2GHao8ch",0.002,1,1,4.6,"Umar1kn",NA,NA
"470","M1","Dadeim","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qie8QYVB3s6","2014-08-28T00:00:00Z",1,NA,"71","1",NA,"71",2,1,"","","kxPipQZBn2",NA,60,1,0.759,"",NA,NA
"471","M5","Bambara Beans Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z",1,NA,"36","4",NA,NA,2,1,"","","4PtxaPTgwd4",4,NA,NA,1.4,"Mbaah 5kn",NA,NA
"472","M2","Bawjoase Rd","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","reM7upJxET6","2014-09-13T00:00:00Z",1,NA,"21","1",NA,"21",0,NA,"","","",NA,45,1,NA,"",NA,NA
"473","M4","Kwekuoanum","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z",1,NA,"21","1",NA,"21",0,2,"2","","",1,30,1,NA,"",NA,NA
"474","M1","Nkruakyiri","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","joFqVCsb215","2014-09-07T00:00:00Z",1,NA,"21","1",NA,"21",3,1,"","","ErC1YUWi3c8",0.05,NA,NA,2.7,"",NA,NA
"475","M2","Dobonso2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z",1,NA,"56","1",NA,"56",0,2,"other","The mountain or hill was too steep to climb","",NA,60,1,NA,"",NA,NA
"476","M2","Cassava","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z",1,NA,"21","1",NA,"21",2,1,"","","4ebVUUVoXH2",NA,45,1,0.7355,"",NA,NA
"477","M4","Onweso 2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z",1,NA,"71","1",NA,"71",0,2,"1","","",1.5,NA,NA,NA,"",NA,NA
"478","M4","Kpalani","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z",1,NA,"11","4",NA,NA,10,1,"","","1xKew4X7qQ",6,2,2,5.7452,"",NA,NA
"479","M1","Maize 1","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z",1,NA,"11","1",NA,"11",2,1,"","","SsdxkrvWRW2",0.9,NA,NA,NA,"",NA,NA
"480","M2","Boduu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jqEwCxargT5","2014-09-13T00:00:00Z",1,NA,"44","1",NA,"44",5,1,"","","SvyyTFWeJA3",60,NA,1,NA,"",NA,NA
"481","M4","Kukuo 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","d4TMBLeBJr2","2014-12-29T00:00:00Z",1,NA,"47","4",NA,NA,7,1,"","","kV5q5xGrJN8",NA,60,1,5.83589,"",NA,NA
"482","M2","Millet","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","k8zEL6BmKHB","2015-04-28T00:00:00Z",1,NA,"14","4",NA,NA,2,1,"","","qBk61oS4RC5",NA,30,1,3,"Karosey 2kn",NA,NA
"483","M1","Schooldan","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wGsPM221dM8","2015-03-29T00:00:00Z",1,NA,"44","1",NA,"44",2,1,"","","qpapoGL6CSB",0.5,10,1,2.7135,"Bulu 1Nz",NA,NA
"484","M2","Ofaso 2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","TVHKxGJD4T5","2014-09-12T00:00:00Z",1,NA,"21","1",NA,"21",0,2,"1","","",NA,40,1,NA,"",NA,NA
"485","M1","Navrongo 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z",1,NA,"57","1",NA,"57",5,1,"","","nrGKVswEJq8",8,30,1,3.3041,"Emmanuel 1Nz",NA,NA
"486","M3","Bayirefuom","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z",1,NA,"24","1",NA,"24",8,2,"1","","",NA,30,1,NA,"",NA,NA
"487","M2","Anazekezo 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z",1,NA,"44","1",NA,"44",6,2,"2","","",6,4,2,NA,"",NA,NA
"488","M1","Dankwa","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","SstK2kLetr6","2014-09-12T00:00:00Z",1,NA,"21","1",NA,"21",2,2,"1","","",NA,120,1,NA,"",NA,NA
"489","M1","Fante krom","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","ydHcUTHKzD7","2014-09-10T00:00:00Z",1,NA,"21","1",NA,"21",1,2,"2","","",NA,NA,NA,NA,"",NA,NA
"490","M1","Diaresori 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z",1,NA,"24","4",NA,NA,1,1,"","","DfCZaRsZgz",NA,5,1,2.1771,"",NA,NA
"491","M3","Eugene 3","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","K7cFANftUD3","2014-09-07T00:00:00Z",1,NA,"24","4",NA,NA,0,1,"","","rLUfu1Vu1G2",NA,30,1,0.3,"",NA,NA
"492","M2","Nkwanta 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z",1,NA,"24","1",NA,"24",1,1,"","","cz35HndsPV5",NA,6,1,0.70385,"",NA,NA
"493","M2","Maize 2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z",1,NA,"11","1",NA,"11",0,1,"","","GxbzN7h5uw5",0.2,NA,NA,NA,"",NA,NA
"494","M2","Jangdaakpali 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","cSN6zpcALp9","2014-12-29T00:00:00Z",1,NA,"11","4",NA,NA,10,1,"","","o2n2FvcNDW2",NA,60,1,6.3291,"",NA,NA
"495","M2","Zooripuu 2","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z",1,NA,"13","4",NA,NA,3,2,"2","","",0.7,15,1,NA,"",NA,NA
"496","M1","Yiripuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","jR5EnTkAqM3","2015-02-09T00:00:00Z",1,NA,"11","4",NA,NA,5,1,"","","w5GEJGhPbG7",0.002,1,1,2,"",NA,NA
"497","M2","Nkruakyiri 2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z",1,NA,"21","1",NA,"21",3,1,"","","QnZ5QmG1Q34",0.2,NA,NA,0.9,"",NA,NA
"498","M1","Yayanu","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","tsyzA3E2k36","2014-08-24T00:00:00Z",1,NA,"44","1",NA,"44",5,1,"","","qxQ68Szi162",NA,30,1,2.7,"",NA,NA
"499","M5","Ashiayesu 3","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","5rf37agRoT5","2014-08-29T00:00:00Z",1,NA,"11","1",NA,"11",3,1,"","","rFvsXXytwG7",NA,5,1,1.634,"",NA,NA
"500","M2","Nsuobiri","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z",1,NA,"75","1",NA,"75",3,NA,"","","",NA,15,1,NA,"",NA,NA
"501","M2","Plotso 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z",1,NA,"94","1",NA,"94",1,1,"","","TTkHNGznDi4",1.6,30,1,1.5406,"",NA,NA
"502","M1","Etwekor 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wTASpGRGc38","2015-05-21T00:00:00Z",1,NA,"45","1",NA,"45",23,1,"","","DKbYxzCgAw5",3,30,1,12.8026,"Menooba Nz 1",NA,NA
"503","M2","Sanbanpuu 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","UUj4sWMqYC3","2014-12-29T00:00:00Z",1,NA,"24","4",NA,NA,0,1,"","","ohEd7jarwK9",NA,1,1,0.57,"",NA,NA
"504","M3","New Nzulezu","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z",1,NA,"56","1",NA,"56",2,2,"other","Not accessible","",4.8,NA,NA,NA,"",NA,NA
"505","M3","Gulenyanga","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z",1,NA,"13","4",NA,NA,2,2,"2","","",4,3,2,NA,"",NA,NA
"506","M5","Ezuloti2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z",1,NA,"56","1",NA,"56",4,1,"","","L3zYTPsDy44",6.4,NA,NA,4.632,"",NA,NA
"507","M1","Tanoso1","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z",1,NA,"56","1",NA,"56",14,1,"","","Bty4ujif8n8",2.5,NA,NA,4.073,"",NA,NA
"508","M3","Pebramuanu 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","HYK4pqongQ7","2014-09-19T00:00:00Z",1,NA,"24","1",NA,"24",2,1,"","","BJVFEFHXEPA",1,30,1,2.5271,"",NA,NA
"509","M2","Maize farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z",1,NA,"11","4",NA,NA,1,1,"","","2YH38bEB7e",0.01,NA,NA,2.2,"Margaret 2kn",NA,NA
"510","M5","Kukuo 4","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","d4TMBLeBJr2","2014-12-29T00:00:00Z",1,NA,"11","4",NA,NA,4,1,"","","X1HUwfW6b4A",NA,60,1,5.1756,"",NA,NA
"511","M1","Nangbasagele 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","LcDR4MVNrw","2014-12-15T00:00:00Z",1,NA,"11","4",NA,NA,3,1,"","","3Dsvd5BBcj6",4,1,2,2.4105,"",NA,NA
"512","M2","Malefoa 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z",1,NA,"45","1",NA,"45",10,1,"","","UnjsKVNDVJB",1.2,30,1,5.8948,"James 2Az",NA,NA
"513","M1","Puubilni","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XiQuiDjntD2","2014-12-29T00:00:00Z",1,NA,"11","4",NA,NA,6,1,"","","8Y6qCctjJh8",NA,60,1,5.2027,"",NA,NA
"514","M3","Acheampongmaa","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z",1,NA,"56","1",NA,"56",3,1,"","","CR84KhjiBd2",4,60,1,2.0307,"",NA,NA
"515","M4","Akoduo 4","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zebc4qh1zU8","2014-08-29T00:00:00Z",1,NA,"11","1",NA,"11",1,1,"","","Xd5mWiMopV8",NA,20,1,2.4915,"",NA,NA
"516","M2","Mangoase 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-12-17T00:00:00Z",1,NA,"43","4",NA,NA,3,2,"1","","",4,2,2,NA,"",NA,NA
"517","M1","Asoso","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","h7GgmuPVUH3","2014-09-08T00:00:00Z",1,NA,"21","1",NA,"21",1,2,"other","Backyard","",NA,45,1,NA,"",NA,NA
"518","M3","Ndimpaya 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z",1,NA,"24","4",NA,NA,1,2,"2","","",NA,30,1,NA,"",NA,NA
"519","M4","Georgina","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z",1,NA,"11","1",NA,"11",1,2,"1","","",NA,35,1,NA,"",NA,NA
"520","M1","Kwayani","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ignYVcEWdh6","2014-09-27T00:00:00Z",1,NA,"11","1",NA,"11",4,1,"","","f6MbANnacW7",1.6,NA,NA,6.4696,"",NA,NA
"521","M1","Farmyard","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z",1,NA,"13","4",NA,NA,4,1,"","","SQRzdHQYo75",0.001,1,1,1.5,"",NA,NA
"522","M1","Kawanapuu","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","tcEkwscfpH4","2014-12-22T00:00:00Z",1,NA,"11","4",NA,NA,6,2,"1","","",NA,65,1,NA,"",NA,NA
"523","M1","Apentenso","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","reM7upJxET6","2014-09-12T00:00:00Z",1,NA,"21","1",NA,"21",5,1,"","","wE2zYyCEmXB",NA,60,1,3.3,"L6E4H3",99,99
"524","M5","Bayirefuom 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z",1,NA,"24","4",NA,NA,2,1,"","","38dp8YnfVE6",NA,20,1,2.351,"",NA,NA
"525","M2","Maize","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","hy4613HYBr3","2015-02-04T00:00:00Z",1,NA,"11","4",NA,NA,8,1,"","","6rYg6GjCap6",NA,2,1,9.9,"Baba2kn",NA,NA
"526","M3","Kuntenase 3","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z",1,NA,"71","1",NA,"71",1,1,"","","aWhTqwko7v3",NA,10,1,0.5,"",NA,NA
"527","M2","Daa Antwi","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z",1,NA,"21","1",NA,"21",1,2,"other","The farm was destroyed as result of sand winning","",0.1,5,1,NA,"",NA,NA
"528","M1","Tintare","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-10-03T00:00:00Z",1,NA,"24","1",NA,"24",1,NA,"","","",NA,30,1,NA,"",NA,NA
"529","M1","Nkruakyiri 1","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","c4ZGhkt4uq2","2014-09-07T00:00:00Z",1,NA,"56","1",NA,"56",12,1,"","","brbknPzZY2B",0.2,NA,NA,1.5,"",NA,NA
"530","M3","Nameyela 3","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z",1,NA,"12","4",NA,NA,18,2,"2","","",NA,10,1,NA,"",NA,NA
"531","M3","Agbonkwanta","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z",1,NA,"21","1",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA
"532","M1","Kwashiena no","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-15T00:00:00Z",1,NA,"71","1",NA,"21",1,2,"1","","",300,10,1,NA,"",NA,NA
"533","M1","Okoso","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","yyBkps8kGBB","2014-09-13T00:00:00Z",1,NA,"21","1",NA,"21",NA,NA,"","","",NA,20,1,NA,"",NA,NA
"534","M3","Banshama 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z",1,NA,"47","4",NA,NA,2,1,"","","Ri7BAH9cao4",NA,35,1,2.0089,"",NA,NA
"535","M3","Kwata","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-13T00:00:00Z",1,NA,"21","1",NA,"21",1,NA,"","","",30,NA,1,NA,"",NA,NA
"536","M1","Etwekor 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z",1,NA,"57","1",NA,"57",4,1,"","","WsTZfwDuMN2",9.6,NA,NA,2.7514,"",NA,NA
"537","M2","Debokpani","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","tKy51hwqVM2","2014-12-31T00:00:00Z",1,NA,"11","4",NA,NA,2,1,"","","nR8Uzh685i",NA,5,1,2.8274,"",NA,NA
"538","M3","Kwame Danso 3","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","kLYaJ3DYGC7","2014-09-22T00:00:00Z",1,NA,"90","4",NA,NA,0,1,"","","wRvSAxzpNZ9",1.6,NA,NA,NA,"",NA,NA
