"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Season","Crop.ID","Crop.name","ag5a_01","ag5a_02_1","ag5a_02_2","ag5a_03","ag5a_12_1","ag5a_20","ag5a_21","ag5a_21_other","ag5a_22","ag5a_24","ag5a_24_other","ag5a_25","ag5a_26"
"1559","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","73M3dsnzvJ7","2015-08-10T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1560","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","4NfJeixyr6A","2015-08-08T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1561","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","fss8vTYFEz2","2015-09-13T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1562","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Goj6tydZtp2","2014-12-27T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1563","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","CnNmmWuhuE4","2015-08-29T00:00:00Z","long_rainy","11","Maize",1,360,1,112000,"2014-08-01",2,"","",NA,"2","",NA,NA
"1564","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HGnHsWKAkp3","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"other","Too much sunny",10,"2","",NA,NA
"1565","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","KeAxwek3yC4","2014-08-11T00:00:00Z","long_rainy","12","Paddy",1,400,NA,280000,"2014-10-01",2,"","",NA,"2","",NA,NA
"1566","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","B7g3YrTCTUB","2014-08-16T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1567","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","3bdaYKw2CU5","2015-09-13T00:00:00Z","long_rainy","11","Maize",1,5040,1,2100000,"2014-10-01",2,"","",NA,"2","",NA,NA
"1568","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","SqBCN18ii19","2015-08-11T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1569","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","9WWgnSHHAA6","2014-12-18T00:00:00Z","long_rainy","16","Wheat",1,360,NA,180000,"2014-09-01",1,"3","",3,"2","",NA,NA
"1570","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","yLS96zjnvX6","2014-12-18T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1571","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","TzXCuVJ5tP5","2015-01-14T00:00:00Z","long_rainy","14","Bulrush Millet",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"1572","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","An4VyekaKi6","2015-08-10T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1573","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","73M3dsnzvJ7","2015-08-10T00:00:00Z","long_rainy","12","Paddy",1,700,1,250000,"2015-08-01",2,"","",NA,"2","",NA,NA
"1574","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","5xjULrvkzz3","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1575","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","BP6YrbuDcL","2015-09-13T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",1,"3","",2,"2","",NA,NA
"1576","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","HPHgA99tPJA","2015-01-14T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"1577","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","W5cRAyZKiP3","2014-08-09T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1578","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","ZbDwCBkG2A5","2014-10-03T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"5b","",2,"2","",NA,NA
"1579","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","VTttxxMVpA7","2015-08-07T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1580","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","wXNS3oTZiX8","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1581","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","17tw28pAwD3","2015-08-29T00:00:00Z","long_rainy","31","Beans",1,360,1,360000,"2014-04-01",2,"","",NA,"2","",NA,NA
"1582","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hfEUg9n1AW4","2014-12-28T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"1583","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","uz81YWocVs7","2014-09-29T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1584","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","7GEs4txMBL9","2014-08-14T00:00:00Z","short_rainy","43","",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1585","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","NnrfSQy1dmA","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1586","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","gUGmee9jeJA","2015-08-30T00:00:00Z","long_rainy","11","Maize",1,882,1,245000,"2014-11-01",1,"1","",1,"2","",NA,NA
"1587","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","nEEs7UdXKf6","2015-08-08T00:00:00Z","short_rainy","None","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"1588","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","A4HX8ZvF3a8","2015-08-04T00:00:00Z","long_rainy","21","Cassava",1,400,1,120000,"2015-04-01",2,"","",NA,"2","",NA,NA
"1589","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","BP6YrbuDcL","2015-09-13T00:00:00Z","long_rainy","42","Sesame/Simsim",1,400,1,720000,"2014-06-01",1,"3","",2,"2","",NA,NA
"1590","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","LmNxHx7ukq2","2014-08-13T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1591","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","utcTs5LcPQ7","2014-12-10T00:00:00Z","long_rainy","16","Wheat",1,600,NA,375000,"2014-10-01",2,"","",NA,"2","",NA,NA
"1592","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","MqCGGaKzuz2","2014-08-11T00:00:00Z","long_rainy","12","Paddy",1,14000,NA,420000,"2013-11-01",2,"","",NA,"2","",NA,NA
"1593","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2014-12-24T00:00:00Z","long_rainy","16","Wheat",1,800,NA,3e+05,"2014-07-01",2,"","",NA,"6","",NA,NA
"1594","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","ZeurtKQcW93","2014-12-18T00:00:00Z","long_rainy","12","Paddy",1,180,NA,65000,"2014-06-01",2,"","",NA,"5","",NA,NA
"1595","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","Q6XjbVrPyy9","2015-09-09T00:00:00Z","long_rainy","21","Cassava",1,400,1,160000,"2014-06-01",1,"3","",1,"2","",NA,NA
"1596","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","9ES5SSTauT6","2014-08-13T00:00:00Z","long_rainy","11","Maize",1,20,NA,12000,"2013-05-01",2,"","",NA,"other","burnt",NA,NA
"1597","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","XaYWTVN67N4","2014-12-28T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1598","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","2tg6ar7zuS5","2015-09-13T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1599","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","yE1Xsrhzmk8","2014-10-09T00:00:00Z","long_rainy","12","Paddy",1,800,NA,250000,"2014-07-01",2,"","",NA,"2","",NA,NA
"1600","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","ZAZu9eYNzaA","2014-12-28T00:00:00Z","long_rainy","11","Maize",1,240,NA,7200,"2014-08-01",1,"5","",1,"5","",NA,NA
"1601","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","RfzDYcp8cy2","2015-08-10T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1602","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","WEJAJe36mh4","2015-08-10T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1603","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","yhsx6xFzAD","2014-08-13T00:00:00Z","long_rainy","43","Groundnut",1,800,NA,6e+05,"2013-04-01",2,"","",NA,"2","",NA,NA
"1604","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","qKTwmCQoWz5","2015-08-11T00:00:00Z","long_rainy","46","Cashew nut",2,NA,NA,NA,"",2,"","",NA,"other","Not yet harvested",NA,NA
"1605","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","i2ZRSY65p48","2015-08-10T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",1,"3","",2,"2","",NA,NA
"1606","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","BcLx8GwEyf5","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1607","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","iRjEJTUQTW4","2014-09-27T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1608","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","VxhDa2qgmM7","2014-09-27T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1609","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","8bfdq81qVM8","2015-09-13T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"1610","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Vuke4bM37hA","2014-12-18T00:00:00Z","short_rainy","60","",1,2500,NA,1250000,"2014-09-01",2,"","",NA,"2","",NA,NA
"1611","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2014-12-24T00:00:00Z","long_rainy","31","Beans",1,160,NA,130000,"2014-06-01",2,"","",NA,"6","",NA,NA
"1612","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","8RDtceCXmi7","2014-12-09T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"other","Not yet harvested",NA,NA
"1613","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ywS4MJJe4cB","2015-08-05T00:00:00Z","long_rainy","60","sugar Cane",1,80,1,1e+05,"2015-01-01",2,"","",NA,"2","",NA,NA
"1614","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","fKYGZhSCHi5","2014-08-12T00:00:00Z","short_rainy","26","",1,65,NA,32500,"2013-10-01",2,"","",NA,"4","",NA,NA
"1615","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ZC9BxGQiLT8","2015-08-31T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1616","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","VhjsvzpdVX8","2013-10-07T00:00:00Z","short_rainy","87","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1617","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ktUuHHCU1Q5","2015-08-05T00:00:00Z","short_rainy","None","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"1618","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","KWsyirYykp","2014-08-12T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1619","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","x3YWH9QUug","2014-12-10T00:00:00Z","short_rainy","71","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1620","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","Xwug52WXRu6","2015-08-11T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1621","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ZSL3mumZ4X8","2014-08-12T00:00:00Z","short_rainy","11","",1,150,NA,135000,"2013-06-01",2,"","",NA,"2","",NA,NA
"1622","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","MmsqX496Yo9","2014-08-12T00:00:00Z","short_rainy","87","",1,2400,NA,8e+05,"2013-09-01",1,"2","",2,"1","",NA,NA
"1623","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","M2LVH9ENy79","2014-08-13T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1624","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","vCAfAwy9KTA","2014-12-09T00:00:00Z","long_rainy","23","Irish potatoes",1,1200,NA,90000,"2014-04-01",2,"","",NA,"2","",NA,NA
"1625","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","6NYkNXf4fW6","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1626","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ckvwCyqWX59","2015-08-05T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1627","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","84Tt3igkks","2015-08-04T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1628","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","JsmhauRP8E9","2014-08-14T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1629","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","GZButysJgS4","2013-10-16T00:00:00Z","short_rainy","26","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1630","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","yku5wXeXnu9","2015-08-08T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1631","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2015-01-14T00:00:00Z","long_rainy","12","Paddy",1,7200,NA,2600000,"2014-06-01",2,"","",NA,"5","",NA,NA
"1632","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","BXfxdbawNd8","2015-08-29T00:00:00Z","long_rainy","11","Maize",1,630,1,175000,"2014-08-01",2,"","",NA,"2","",NA,NA
"1633","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","EnufChhcvN6","2015-01-14T00:00:00Z","long_rainy","12","Paddy",1,900,NA,3e+05,"2014-08-01",2,"","",NA,"5","",NA,NA
"1634","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2015-01-14T00:00:00Z","long_rainy","12","Paddy",1,3600,NA,1100000,"2014-06-01",2,"","",NA,"5","",NA,NA
"1635","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","41YTq8opiW8","2015-04-14T00:00:00Z","long_rainy","11","Maize",1,480,NA,78000,"2014-07-01",2,"","",NA,"6","",NA,NA
"1636","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","yzbJgVuQFv2","2014-08-09T00:00:00Z","long_rainy","11","Maize",1,200,NA,70000,"2014-09-01",2,"","",NA,"2","",NA,NA
"1637","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","Zzj5HfKc4d3","2015-08-08T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1638","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","N5cedWi9F35","2014-12-18T00:00:00Z","long_rainy","11","Maize",1,1800,NA,315000,"2014-08-01",2,"","",NA,"2","",NA,NA
"1639","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","JbsDyyJEsp2","2015-01-14T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1640","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","EhEwHyqcgE7","2014-12-18T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1641","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","X9YiaEDanB7","2015-08-08T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1642","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Vuke4bM37hA","2014-12-18T00:00:00Z","long_rainy","60","sugar Cane",1,5000,NA,2500000,"2014-05-01",2,"","",NA,"2","",NA,NA
"1643","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","Qapm2uWHFt5","2015-09-09T00:00:00Z","long_rainy","12","Paddy",1,150,1,75000,"2014-07-01",2,"","",NA,"2","",NA,NA
"1644","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","PrddN7Eh7v3","2014-09-23T00:00:00Z","long_rainy","11","Maize",1,140,NA,35000,"2014-06-01",1,"2","",1,"2","",NA,NA
"1645","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2014-10-04T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"1646","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","fxSB64jdaSA","2015-08-10T00:00:00Z","short_rainy","None","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"1647","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","SUdaBvN6yMB","2014-08-12T00:00:00Z","long_rainy","11","Maize",1,80,NA,28000,"2013-11-01",2,"","",NA,"4","",NA,NA
"1648","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","kjuUHkF5wTB","2014-12-09T00:00:00Z","long_rainy","11","Maize",1,120,NA,24000,"2014-11-01",2,"","",NA,"2","",NA,NA
"1649","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","onVKoJG2AfA","2014-12-27T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1650","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","8RDtceCXmi7","2014-12-09T00:00:00Z","long_rainy","11","Maize",1,240,NA,40000,"2014-07-01",2,"","",NA,"2","",NA,NA
"1651","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","vvfZmP19Kx","2014-08-13T00:00:00Z","short_rainy","26","",1,320,NA,90000,"2013-10-01",2,"","",NA,"2","",NA,NA
"1652","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","wtdrsEsEBX2","2014-09-28T00:00:00Z","long_rainy","12","Paddy",1,1800,NA,6e+05,"2014-07-01",2,"","",NA,"5","",NA,NA
"1653","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","Gc14tmsJ7A3","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"2","",7,"2","",NA,NA
"1654","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","XDQ9iJinQy9","2014-08-11T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"1","",10,"2","",NA,NA
"1655","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","long_rainy","12","Paddy",1,72000,NA,2600000,"2014-06-01",2,"","",NA,"5","",NA,NA
"1656","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","Br9y98ZGdk8","2014-08-13T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"2","",3,"2","",NA,NA
"1657","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","mWbvKsGPM14","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"5","",NA,NA
"1658","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","yE1Xsrhzmk8","2014-10-09T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1659","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","SqBCN18ii19","2015-08-11T00:00:00Z","short_rainy","87","",1,80,1,40000,"2015-09-01",2,"","",NA,"2","",NA,NA
"1660","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","M2LVH9ENy79","2014-08-13T00:00:00Z","short_rainy","26","",1,180,NA,5e+05,"2013-07-01",2,"","",NA,"2","",NA,NA
"1661","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","6gioKTgu1a9","2014-08-12T00:00:00Z","long_rainy","11","Maize",1,60,NA,30000,"2013-07-01",2,"","",NA,"5","",NA,NA
"1662","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","qP3BigSRj28","2014-08-12T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"2","",3,"2","",NA,NA
"1663","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","5R7zjWiS4o","2014-12-24T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"6","",NA,NA
"1664","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","iRjEJTUQTW4","2014-09-27T00:00:00Z","long_rainy","14","Bulrush Millet",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"1665","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","Q6XjbVrPyy9","2015-09-09T00:00:00Z","long_rainy","12","Paddy",2,NA,NA,NA,"",1,"3","",10,"2","",NA,NA
