"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Field.ID","Field.name","ag10_vs_1","ag10_vs_2","ag10_vs_2_1","ag10_vs_2_2","ag10_vs_2_3","ag10_vs_2_4","ag10_vs_2_5","ag10_vs_2_6","ag10_vs_2_7","ag10_vs_2_8","ag10_vs_2_9","ag10_vs_2_50","ag10_vs_2_51","ag10_vs_2_other","ag10_vs_3","ag10_vs_3_other"
"581","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","xJHuYg9HkC4","2014-09-07T00:00:00Z","M3","Maize 3",2,"","","","",NA,"","","","","","","","",NA,""
"582","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","M2","Komile 1",2,"","","","",NA,"","","","","","","","",NA,""
"583","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z","M3","Nkanta3",2,"","","","",NA,"","","","","","","","",NA,""
"584","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qAcLcu8zBx5","2014-08-29T00:00:00Z","M1","Pinase",2,"","","","",NA,"","","","","","","","",NA,""
"585","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","iR5ETCSgpV5","2014-09-10T00:00:00Z","M2","Kwatei 2",2,"","","","",NA,"","","","","","","","",NA,""
"586","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","5s4t5icCN2","2016-07-16T00:00:00Z","M4","SORGHUM 2",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,2,""
"587","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6VtbLtrb1D3","2016-01-25T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"588","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","M3","TEA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"589","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","z7c7QHaTTe7","2016-05-27T00:00:00Z","M4","PYRETHRUM",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"590","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"591","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"592","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z","M2","IRISH",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"593","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z","M3","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"594","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z","M3","COFFEE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"595","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","TSZ8yp6UEy4","2016-04-19T00:00:00Z","M2","I.POTATO",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"596","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","gtdvY5R76A5","2016-01-27T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"597","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","BrVjLcZwqr3","2015-10-12T00:00:00Z","M1","BANANA",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,1,""
"598","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","NqznyHy6N16","2016-08-10T00:00:00Z","M2","SORGHUM",1,"7",NA,"",NA,NA,NA,NA,"t","",NA,NA,NA,NA,1,""
"599","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C56aeDFWPa7","2016-08-18T00:00:00Z","M2","PADDY",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"600","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Ce8hTSBH8m9","2016-01-20T00:00:00Z","M2","BEANS",NA,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"601","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R5nJaf2Sop9","2015-10-07T00:00:00Z","M2","S/POTATOES",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"602","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z","M3","TEA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"603","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","y5bMEWTbk12","2016-05-21T00:00:00Z","M1","IRISH",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"604","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z","M2","BEANS",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,2,""
"605","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","pYrS9Lnoio5","2015-10-06T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"606","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","M3","IRISH P.",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"607","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1aHi48GS6A5","2016-07-01T00:00:00Z","M1","MAIZE",1,"7",NA,"",NA,NA,NA,NA,"t","",NA,NA,NA,NA,1,""
"608","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ob6Go1epkY4","2016-08-22T00:00:00Z","M1","NUTS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"609","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"610","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","jQRmJu3n453","2015-10-02T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"611","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","3hzQ4hJNWpA","2016-05-03T00:00:00Z","M4","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"612","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","Lka6n6s87G","2016-11-02T00:00:00Z","M3","MAIZE",NA,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"613","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","mhGSC5qMs53","2016-03-02T00:00:00Z","M2","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"614","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","XZQvXo5qT34","2015-10-10T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"615","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wPk7iGeM1n2","2015-12-16T00:00:00Z","M1","S/POTATOES",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"616","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","M3","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"617","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rYhbEL7oXj9","2016-07-26T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"618","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","J2FX8wXV8S9","2016-07-26T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"619","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","wr5wPxGTis","2016-02-10T00:00:00Z","M2","Maize 2",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"620","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","iRtxUHTRGi2","2016-01-22T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"621","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","wr5wPxGTis","2016-02-10T00:00:00Z","M1","Maize 1",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"622","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z","M3","COFFEE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"623","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","e2RyT8u9Vs5","2015-12-03T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"624","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z","M3","CASSAVA 1",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"625","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","YR25C1AKLBA","2016-05-15T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"626","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z","M4","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"627","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z","M5","CASSAVA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"628","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","M2","PYRETHRUM",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"629","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"630","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"631","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","m6KCw7ZxQ47","2015-10-22T00:00:00Z","M1","S/POTATO",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,1,""
"632","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","nkB43h7a3u6","2016-04-22T00:00:00Z","M3","PEAS",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,1,""
"633","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","3hzQ4hJNWpA","2016-05-03T00:00:00Z","M5","YAMS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"634","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","5DkfDPaXxW6","2015-11-13T00:00:00Z","M3","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"635","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z","M3","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"636","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"637","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wy7axJB9t4A","2016-01-14T00:00:00Z","M3","IRISH P.",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"638","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z","M5","COFFEEB",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"639","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Nq4M7PWJPS","2015-12-04T00:00:00Z","M2","IRISH PATATO",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"640","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8rMnuSjsKfA","2016-08-23T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"641","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"642","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"643","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DRwp2xk3gPB","2016-07-22T00:00:00Z","M1","IRISH",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"644","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z","M2","Cassava",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"645","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"646","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"647","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jHTSofjuPJ7","2016-01-18T00:00:00Z","M2","BEANS2",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"648","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-02T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"649","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z","M3","IRISH2",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"650","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","M3","S/POTATOES",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"651","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","xRKbT2uWYL4","2016-02-04T00:00:00Z","M1","MAIZE",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,2,""
"652","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","nkB43h7a3u6","2016-04-22T00:00:00Z","M1","I.POTATOE",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,1,""
"653","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"654","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","3hzQ4hJNWpA","2016-05-03T00:00:00Z","M1","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"655","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","s754vJkGDg2","2016-07-15T00:00:00Z","M3","SORGHUM",1,"7",NA,"",NA,NA,NA,NA,"t","",NA,NA,NA,NA,1,""
"656","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","smz4XRTY7G6","2015-12-09T00:00:00Z","M2","IRISHPA",NA,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"657","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","5DkfDPaXxW6","2015-11-13T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"658","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"659","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","iRtxUHTRGi2","2016-01-22T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"660","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","EXzXQD4FSm3","2016-07-27T00:00:00Z","M1","BEANS",NA,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"661","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","XZQvXo5qT34","2015-10-10T00:00:00Z","M2","CASSAVA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"662","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z","M3","MAIZE2",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"663","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","M4","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"664","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","fzVneyP9Mg7","2016-01-27T00:00:00Z","M2","IRISH",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"665","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"666","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","TYoYR9fk5v3","2016-08-17T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"667","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","tmtcp1ke5eB","2016-07-16T00:00:00Z","M3","CASSAVA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"668","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","MxhdeDaZTa9","2016-04-29T00:00:00Z","M1","PEAS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"669","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"670","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","M2","YAMS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"671","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","am7bPMj2uA","2016-04-29T00:00:00Z","M1","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"672","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","YfvDPbb5H85","2016-07-28T00:00:00Z","M2","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"673","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","M1","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"674","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","x7bE3Pdy8h5","2016-07-23T00:00:00Z","M1","BANANA",NA,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"675","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","7HuaMEgyTz4","2016-05-28T00:00:00Z","M1","PYRETHRUM",1,"8",NA,"",NA,NA,NA,NA,"","t",NA,NA,NA,NA,1,""
"676","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","M2","MAIZE",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"677","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6VtbLtrb1D3","2016-01-25T00:00:00Z","M3","FALLOW",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"678","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","M2","BANANA",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
"679","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Az5BDLdFCQB","2016-05-25T00:00:00Z","M1","PYRETHRUM",1,"2",NA,"t",NA,NA,NA,NA,"","",NA,NA,NA,NA,1,""
"680","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","B8yvkFk2DJ5","2016-07-21T00:00:00Z","M2","BEANS",2,"",NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,""
