Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Season,Crop ID,Crop name,ag5a_01,ag5a_02_1,ag5a_02_2,ag5a_03,ag5a_12_1,ag5a_20,ag5a_21,ag5a_21_other,ag5a_22,ag5a_24,ag5a_24_other,ag5a_25,ag5a_26
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",hiJdT15von9,2015-11-20T00:00:00Z,long_rainy,11,Maize,2,,,,,1,2,,1,2,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,long_rainy,11,Maize,2,,,,,2,,,,4,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,short_rainy,22,,2,,,,,2,,,,4,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1YCu7s1wQ37,2015-11-23T00:00:00Z,long_rainy,26,Onions,1,200.0,1,200000.0,2014-10-01,2,,,,2,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,long_rainy,43,Groundnut,2,,,,,2,,,,other,Removed and burnt,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",FiycRUoeZh,2016-01-13T00:00:00Z,long_rainy,31,Beans,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,short_rainy,43,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Xab6HD3Zh47,2016-01-15T00:00:00Z,short_rainy,31,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,short_rainy,11,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,long_rainy,31,Beans,2,,,,,2,,,,other,Removed from the garden,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,short_rainy,15,,2,,,,,2,,,,other,Removed and burnt,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,long_rainy,23,Irish potatoes,1,480.0,1,320000.0,2015-06-01,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,long_rainy,41,Sunflower,1,975.0,1,975000.0,2015-07-01,2,,,,other,Removed and burnt,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",43ozar7mLV6,2016-01-27T00:00:00Z,short_rainy,31,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,short_rainy,31,Beans,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,short_rainy,43,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",1DKzT4xkSq9,2015-09-11T00:00:00Z,long_rainy,None,None,,,,,,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",VyrUWsmH5zA,2016-07-19T00:00:00Z,long_rainy,11,Maize,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Zsq7RscRsJA,2015-12-27T00:00:00Z,long_rainy,43,Groundnut,2,,,,,2,,,,other,Removed from the field and burnt,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,short_rainy,31,,1,30.0,1,30000.0,2016-02-01,2,,,,2,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,long_rainy,31,Beans,,,,,,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,short_rainy,43,,2,,,,,2,,,,other,Removed from the garden,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,long_rainy,11,Maize,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,short_rainy,31,Beans,1,36.0,1,90000.0,2016-03-01,2,,,,2,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,long_rainy,31,Beans,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,long_rainy,31,Beans,,,,,,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,short_rainy,13,,2,,,,,2,,,,2,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,short_rainy,31,,2,,,,,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,long_rainy,11,Maize,1,200.0,1,70000.0,2014-08-01,2,,,,2,,,
