"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Livestock.code","Animal.name","ag10a_05_1","ag10a_05_2","ag10a_05_3","ag10a_19","ag10a_20","ag10a_21","ag10a_24","ag10a_25","ag10a_26","ag10a_27","ag10a_33","ag10a_34","ag10a_vs_01","ag10a_vs_02","ag10a_vs_03","ag10a_vs_04"
"102","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","10","CHICKENS",30,NA,NA,2,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA
"103","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","10","CHICKENS",7,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","10","CHICKENS",35,NA,NA,2,NA,NA,1,10,0,NA,2,NA,NA,NA,NA,NA
"105","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","10","CHICKENS",7,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"106","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z","7","GOATS",5,NA,NA,1,1,100,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"107","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","vyxUdnM5dv5","2014-12-15T00:00:00Z","7","GOATS",3,NA,NA,1,1,50,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"108","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","LcDR4MVNrw","2014-12-15T00:00:00Z","10a","GUINEA FOWL",10,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"109","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","aEPhhDYMsKA","2015-02-12T00:00:00Z","10","CHICKENS",1,NA,NA,2,NA,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA
"110","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"111","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","FcfWcnPR1A6","2015-02-16T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"112","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","15","Dogs",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"113","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","7","GOATS",5,NA,NA,2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA
"114","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uF4YRcniT69","2015-04-15T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"115","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","aEPhhDYMsKA","2015-02-12T00:00:00Z","8","SHEEP",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"116","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","7","GOATS",6,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"117","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KoKjL6iByr6","2015-03-02T00:00:00Z","10","CHICKENS",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"118","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z","10","CHICKENS",30,NA,NA,1,6,120,1,3,0,NA,2,NA,NA,NA,NA,NA
"119","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","10","CHICKENS",23,0,NA,1,6,105,1,6,0,NA,2,NA,NA,NA,NA,NA
"120","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z","7","GOATS",6,NA,NA,1,1,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","15","Dogs",4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z","10","CHICKENS",40,NA,NA,1,4,80,1,4,0,NA,2,NA,NA,NA,NA,NA
"123","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","5xb8kqgFVh9","2015-04-28T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"124","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","n3hCRp3nTfB","2015-03-10T00:00:00Z","7","GOATS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"125","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z","1","BULLS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"126","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","11","DUCKS",5,NA,NA,2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA
"127","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Wth4nHzDVc8","2015-01-02T00:00:00Z","7","GOATS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"128","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","15","Dogs",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"129","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","k8zEL6BmKHB","2015-04-28T00:00:00Z","15","Dogs",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"130","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","10","CHICKENS",30,NA,NA,2,NA,NA,1,4,0,NA,2,NA,NA,NA,NA,NA
"131","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","aEPhhDYMsKA","2015-02-12T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"132","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","7","GOATS",13,NA,0,1,3,730,1,4,0,NA,2,NA,NA,NA,NA,NA
"133","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","hrKn2nuXSs9","2014-09-10T00:00:00Z","10","CHICKENS",10,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z","7","GOATS",10,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","7","GOATS",5,NA,NA,1,3,250,1,5,0,NA,2,NA,NA,NA,NA,NA
"136","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","thieXHRj9r7","2014-09-09T00:00:00Z","10","CHICKENS",50,NA,NA,1,15,300,1,7,0,NA,2,NA,NA,NA,NA,NA
"137","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","V42v2Qoi8j3","2015-02-09T00:00:00Z","2","COWS",37,NA,NA,1,1,900,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"138","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GPMVX5tyrx4","2014-09-28T00:00:00Z","10","CHICKENS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"139","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-07T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z","14","DONKEYS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"141","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","V42v2Qoi8j3","2015-02-09T00:00:00Z","10","CHICKENS",25,NA,NA,1,20,280,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"142","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uVDhbqsgm8B","2014-09-08T00:00:00Z","13","GRASS CUTTER",5,NA,NA,NA,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"143","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","iR5ETCSgpV5","2014-09-10T00:00:00Z","16","Other",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","hy4613HYBr3","2015-02-04T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"145","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","14","DONKEYS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"146","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ignYVcEWdh6","2014-09-27T00:00:00Z","8","SHEEP",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"147","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z","7","GOATS",6,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EAdeyuGhu85","2015-02-17T00:00:00Z","10a","GUINEA FOWL",14,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"149","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5JcGGbr2Y88","2014-10-05T00:00:00Z","10","CHICKENS",8,NA,NA,1,3,75,1,6,0,NA,2,NA,NA,NA,NA,NA
"150","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","8","SHEEP",10,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"151","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","10","CHICKENS",8,NA,NA,1,1,10,1,3,0,NA,2,NA,NA,NA,NA,NA
"152","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","8","SHEEP",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"153","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XiQuiDjntD2","2014-12-29T00:00:00Z","10","CHICKENS",15,NA,NA,1,4,33,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"154","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","8","SHEEP",9,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"155","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","15","Dogs",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XqoC5saQNR5","2014-11-22T00:00:00Z","10","CHICKENS",6,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"157","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z","7","GOATS",3,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"158","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-07T00:00:00Z","10","CHICKENS",4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"160","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","8","SHEEP",2,NA,NA,1,3,510,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"161","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"162","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ymaHgFS7sD7","2014-09-28T00:00:00Z","10a","GUINEA FOWL",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z","8","SHEEP",10,NA,NA,1,1,50,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"164","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","PXb5NT8y8n6","2015-02-18T00:00:00Z","10a","GUINEA FOWL",5,NA,NA,1,3,45,1,2,NA,NA,2,NA,NA,NA,NA,NA
"165","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GDXUCUdQZB6","2014-09-25T00:00:00Z","10","CHICKENS",15,NA,NA,1,3,30,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"166","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","UDYnaavH8U3","2015-02-17T00:00:00Z","10a","GUINEA FOWL",6,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"167","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","10a","GUINEA FOWL",17,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"168","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z","10","CHICKENS",48,NA,NA,1,20,300,1,48,0,NA,2,NA,NA,NA,NA,NA
"169","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","3262VdP66d2","2014-09-14T00:00:00Z","10","CHICKENS",2,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA
"170","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","10","CHICKENS",30,NA,NA,1,6,55,1,2,0,NA,2,NA,NA,NA,NA,NA
"171","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","10","CHICKENS",48,0,NA,1,6,60,1,2,0,NA,1,20,NA,NA,NA,NA
"172","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qy7poFPTo22","2015-02-12T00:00:00Z","14","DONKEYS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"174","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z","7","GOATS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"175","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","bvFDUPT6cv8","2014-09-27T00:00:00Z","10","CHICKENS",30,NA,NA,1,10,100,1,5,0,NA,2,NA,NA,NA,NA,NA
"176","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z","10","CHICKENS",30,NA,NA,1,20,200,1,10,0,NA,2,NA,NA,NA,NA,NA
"177","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-12T00:00:00Z","10","CHICKENS",10,NA,NA,2,NA,NA,1,4,0,NA,2,NA,NA,NA,NA,NA
"178","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","7","GOATS",6,NA,NA,1,1,120,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"179","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","pEa2FhYEyQ2","2014-12-22T00:00:00Z","7","GOATS",10,NA,NA,1,2,140,1,3,0,NA,2,NA,NA,NA,NA,NA
"180","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","10a","GUINEA FOWL",10,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"181","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","10","CHICKENS",30,NA,NA,2,NA,NA,1,4,0,NA,2,NA,NA,NA,NA,NA
"182","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","V42v2Qoi8j3","2015-02-09T00:00:00Z","8","SHEEP",20,NA,NA,1,2,350,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"183","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","56esinYPtWB","2014-10-03T00:00:00Z","8","SHEEP",9,NA,NA,1,1,150,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"184","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","e4zTqWoHTi","2015-03-10T00:00:00Z","8","SHEEP",5,NA,NA,1,3,190,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"185","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","V42v2Qoi8j3","2015-02-09T00:00:00Z","1","BULLS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"186","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","bnNcJ3bknL7","2015-02-17T00:00:00Z","15","Dogs",3,NA,NA,2,NA,NA,1,5,0,NA,2,NA,NA,NA,NA,NA
"187","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","XEA6aofdZo5","2015-03-29T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"188","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","QNH5zfmLt2B","2014-09-09T00:00:00Z","7","GOATS",10,NA,NA,1,2,180,1,1,0,NA,2,NA,NA,NA,NA,NA
"189","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","11","DUCKS",2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z","10","CHICKENS",10,NA,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"191","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","phfDZ3p9QE5","2014-09-28T00:00:00Z","10","CHICKENS",30,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"192","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","PXb5NT8y8n6","2015-02-18T00:00:00Z","8","SHEEP",25,NA,NA,1,1,150,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"193","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","Xg5bY5Ztxx2","2015-02-17T00:00:00Z","10a","GUINEA FOWL",10,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","h9yzMoqrEr7","2014-12-17T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"195","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-12-17T00:00:00Z","7","GOATS",3,NA,NA,1,3,600,1,2,0,NA,2,NA,NA,NA,NA,NA
"196","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","7","GOATS",2,NA,NA,1,2,120,1,2,0,NA,2,NA,NA,NA,NA,NA
"197","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dQNLmp8vbx7","2015-02-23T00:00:00Z","8","SHEEP",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"198","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","10","CHICKENS",14,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"199","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","V42v2Qoi8j3","2015-02-09T00:00:00Z","6","FEMALE CALVES",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"200","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z","10","CHICKENS",20,NA,NA,2,NA,NA,1,4,0,NA,2,NA,NA,NA,NA,NA
"201","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","Xg5bY5Ztxx2","2015-02-17T00:00:00Z","10","CHICKENS",10,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z","8","SHEEP",6,NA,NA,1,3,450,1,1,0,NA,2,NA,NA,NA,NA,NA
"203","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z","10","CHICKENS",20,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"204","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qAcLcu8zBx5","2015-05-27T00:00:00Z","10","CHICKENS",18,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"205","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","5xb8kqgFVh9","2015-04-28T00:00:00Z","10","CHICKENS",15,NA,NA,1,10,150,1,6,0,NA,2,NA,NA,NA,NA,NA
"206","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WWKohq5CDc4","2014-09-02T00:00:00Z","10","CHICKENS",10,NA,NA,2,NA,NA,1,10,0,NA,2,NA,NA,NA,NA,NA
"207","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","10","CHICKENS",30,NA,NA,2,NA,NA,1,12,0,NA,2,NA,NA,NA,NA,NA
"208","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z","8","SHEEP",10,NA,NA,1,2,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","vz6UQ8NGgEA","2015-02-09T00:00:00Z","7","GOATS",1,NA,NA,1,2,280,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"210","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","87qeDKg8sj5","2015-02-09T00:00:00Z","10","CHICKENS",10,NA,NA,1,3,45,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"211","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Yt9L1fZvpf5","2014-09-15T00:00:00Z","10","CHICKENS",150,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
